#SampleID	10042055_rnatax_1	10042055_rnatax_2	10042055_rnatax_3	10042055_rnatax_4	11507229_rnatax_1	11507229_rnatax_2	11507229_rnatax_3	11507229_rnatax_4	11715866_rnatax_1	11715866_rnatax_2	11715866_rnatax_3	11715866_rnatax_4	11992832_rnatax_1	11992832_rnatax_2	11992832_rnatax_3	11992832_rnatax_4	12112483_rnatax_1	12112483_rnatax_2	12112483_rnatax_3	12112483_rnatax_4	12289378_rnatax_1	12289378_rnatax_2	12289378_rnatax_3	12289378_rnatax_4	12293355_rnatax_1	12293355_rnatax_2	12293355_rnatax_3	12293355_rnatax_4	12542142_rnatax_1	12542142_rnatax_2	12542142_rnatax_3	12542142_rnatax_4	12656695_rnatax_1	12656695_rnatax_2	12656695_rnatax_3	12656695_rnatax_4	19061811_rnatax_1	19061811_rnatax_2	19061811_rnatax_3	19061811_rnatax_4	19251414_rnatax_1	19251414_rnatax_2	19251414_rnatax_3	19251414_rnatax_4
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio	3.64e-05	0	0	0.011504	0	0	0	0	0	0	0.0049415	0	0	0	0	0	2.05e-05	0	0	0	0	0	0	0	0.0016649	0	0	0	0	0	0	0	0.0036346	0.0017403	0.0283187	0	0.0003101	0	0.0449327	0.0062157	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_desulfuricans	3.64e-05	0	0	0.011504	0	0	0	0	0	0	0.0049415	0	0	0	0	0	2.05e-05	0	0	0	0	0	0	0	0.0016649	0	0	0	0	0	0	0	0.0036346	0.0017403	0.0283187	0	0.0003101	0	0.0449327	0.0062157	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_desulfuricans|t__Desulfovibrio_desulfuricans_unclassified	3.64e-05	0	0	0.011504	0	0	0	0	0	0	0.0049415	0	0	0	0	0	2.05e-05	0	0	0	0	0	0	0	0.0016649	0	0	0	0	0	0	0	0.0036346	0.0017403	0.0283187	0	0.0003101	0	0.0449327	0.0062157	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.0004619	0	0	0	0	0.012964	0.0264936	0	0	0	0	0	0	0	0	0	6.5e-05	0	0	0	0	0	0.0008254	0	0.300362	0	0	0	0	0.0087375	0	0	0	0	0	0	0.002476	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae|t__Enterobacter_cloacae_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	0.0004619	0	0	0	0	0.012964	0.0264936	0	0	0	0	0	0	0	0	0	4.47e-05	0	0	0	0	0	0.0008254	0	0.300362	0	0	0	0	0.0087375	0	0	0	0	0	0	0.002476	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	0.0004619	0	0	0	0	0.012964	0.0264936	0	0	0	0	0	0	0	0	0	4.47e-05	0	0	0	0	0	0.0008254	0	0.300362	0	0	0	0	0.0087375	0	0	0	0	0	0	0.002476	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas	0.0004619	0	0	0	0	0.012964	0.0264936	0	0	0	0	0	0	0	0	0	4.47e-05	0	0	0	0	0	0.0008254	0	0.300362	0	0	0	0	0.0087375	0	0	0	0	0	0	0.002476	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_unclassified	0.0004619	0	0	0	0	0.012964	0.0264936	0	0	0	0	0	0	0	0	0	4.47e-05	0	0	0	0	0	0.0008254	0	0.300362	0	0	0	0	0.0087375	0	0	0	0	0	0	0.002476	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia	0	0	0	0	0	0.0015447	0	0	0.0047445	0.0064892	0.0766463	0.125203	0	0	0	0	0.0017227	0.0925128	0.0288914	0	0.0004064	0	0.0023572	0.002025	0.0370117	0	0	0	0	0	0	0	0.013865	0	0	0.0064221	0	0	0.0105713	0	0	0.0004379	0	0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0	0	0	0	0	0.0015447	0	0	0.0047445	0.0064892	0.0766463	0.125203	0	0	0	0	0.0017227	0.0925128	0.0288914	0	0.0004064	0	0.0023572	0.002025	0.0370117	0	0	0	0	0	0	0	0.013865	0	0	0.0064221	0	0	0.0105713	0	0	0.0004379	0	0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0	0	0	0	0	0.0015447	0	0	0.0047445	0.0064892	0.0766463	0.125203	0	0	0	0	0.0017227	0.0925128	0.0288914	0	0.0004064	0	0.0023572	0.002025	0.0370117	0	0	0	0	0	0	0	0.013865	0	0	0.0064221	0	0	0.0105713	0	0	0.0004379	0	0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	0	0	0	0	0	0.0015447	0	0	0.0047445	0.0064892	0.0766463	0.125203	0	0	0	0	0.0017227	0.0925128	0.0288914	0	0.0004064	0	0.0023572	0.002025	0.0370117	0	0	0	0	0	0	0	0.013865	0	0	0.0064221	0	0	0.0105713	0	0	0.0004379	0	0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia	0	0	0	0	0	0.0015447	0	0	0.0047445	0.0064892	0.0766463	0.125203	0	0	0	0	0.0017227	0.0925128	0.0288914	0	0.0004064	0	0.0023572	0.002025	0.0370117	0	0	0	0	0	0	0	0.013865	0	0	0.0064221	0	0	0.0105713	0	0	0.0004379	0	0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia|s__Akkermansia_muciniphila	0	0	0	0	0	0.0015447	0	0	0.0047445	0.0064892	0.0766463	0.125203	0	0	0	0	0.0017227	0.0925128	0.0288914	0	0.0004064	0	0.0023572	0.002025	0.0370117	0	0	0	0	0	0	0	0.013865	0	0	0.0064221	0	0	0.0105713	0	0	0.0004379	0	0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia|s__Akkermansia_muciniphila|t__GCF_000020225	0	0	0	0	0	0.0015447	0	0	0.0047445	0.0064892	0.0766463	0.125203	0	0	0	0	0.0017227	0.0925128	0.0288914	0	0.0004064	0	0.0023572	0.002025	0.0370117	0	0	0	0	0	0	0	0.013865	0	0	0.0064221	0	0	0.0105713	0	0	0.0004379	0	0
k__Eukaryota	0	0	0	0	0	0	0.0041545	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00032	0	0	0	0	0	0	0	0	0.0036611	0	9.35e-05	0.0033128	0	0	0	0	0	0.001957	0	0	0.0002214	0	0.0098059
k__Eukaryota|p__Ascomycota	0	0	0	0	0	0	0.0041545	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00032	0	0	0	0	0	0	0	0	0.0036611	0	9.35e-05	0.0033128	0	0	0	0	0	0.001957	0	0	0.0002214	0	0.0098059
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	0	0	0	0	0	0	0.0041545	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00032	0	0	0	0	0	0	0	0	0.0036611	0	9.35e-05	0.0032614	0	0	0	0	0	0.001957	0	0	0.0002214	0	0.0092889
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales	0	0	0	0	0	0	0.0041545	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00032	0	0	0	0	0	0	0	0	0.0036611	0	9.35e-05	0.0032614	0	0	0	0	0	0.001957	0	0	0.0002214	0	0.0092889
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Debaryomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.35e-05	0	0	0	0	0	0	0	0	0	0	0	0.0013385
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Debaryomycetaceae|g__Debaryomycetaceae_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.35e-05	0	0	0	0	0	0	0	0	0	0	0	0.0013385
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae	0	0	0	0	0	0	0.0041545	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00032	0	0	0	0	0	0	0	0	0.0036611	0	0	0.0032614	0	0	0	0	0	0.001957	0	0	0.0002214	0	0.0079504
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Naumovozyma	0	0	0	0	0	0	0.0041545	0	0	0	0	0	0	0	0	0	0	0	0	0	3.87e-05	0	0	0	0	0	0	0	0	0	0	0	0.000855	0	0	0	0	0	0	0	0	0	0	0
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Naumovozyma|s__Naumovozyma_unclassified	0	0	0	0	0	0	0.0041545	0	0	0	0	0	0	0	0	0	0	0	0	0	3.87e-05	0	0	0	0	0	0	0	0	0	0	0	0.000855	0	0	0	0	0	0	0	0	0	0	0
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Saccharomycetaceae_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002813	0	0	0	0	0	0	0	0	0.0036611	0	0	0.0024064	0	0	0	0	0	0.001957	0	0	0.0002214	0	0.0079504
k__Eukaryota|p__Ascomycota|c__Schizosaccharomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14e-05	0	0	0	0	0	0	0	0	0	0	0.000517
k__Eukaryota|p__Ascomycota|c__Schizosaccharomycetes|o__Schizosaccharomycetales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14e-05	0	0	0	0	0	0	0	0	0	0	0.000517
k__Eukaryota|p__Ascomycota|c__Schizosaccharomycetes|o__Schizosaccharomycetales|f__Schizosaccharomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14e-05	0	0	0	0	0	0	0	0	0	0	0.000517
k__Eukaryota|p__Ascomycota|c__Schizosaccharomycetes|o__Schizosaccharomycetales|f__Schizosaccharomycetaceae|g__Schizosaccharomyces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14e-05	0	0	0	0	0	0	0	0	0	0	0.000517
k__Eukaryota|p__Ascomycota|c__Schizosaccharomycetes|o__Schizosaccharomycetales|f__Schizosaccharomycetaceae|g__Schizosaccharomyces|s__Schizosaccharomyces_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14e-05	0	0	0	0	0	0	0	0	0	0	0.000517
k__Viroids	0.0039548	0	0	0	0	0.0620748	0	0.837256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07811	0.3831	0	0	0	0	0	0	0	0	0	0
k__Viroids|p__Viroids_noname	0.0039548	0	0	0	0	0.0620748	0	0.837256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07811	0.3831	0	0	0	0	0	0	0	0	0	0
k__Viroids|p__Viroids_noname|c__Viroids_noname	0.0039548	0	0	0	0	0.0620748	0	0.837256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07811	0.3831	0	0	0	0	0	0	0	0	0	0
k__Viroids|p__Viroids_noname|c__Viroids_noname|o__Viroids_noname	0.0039548	0	0	0	0	0.0620748	0	0.837256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07811	0.3831	0	0	0	0	0	0	0	0	0	0
k__Viroids|p__Viroids_noname|c__Viroids_noname|o__Viroids_noname|f__Avsunviroidae	0.0028826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3831	0	0	0	0	0	0	0	0	0	0
k__Viroids|p__Viroids_noname|c__Viroids_noname|o__Viroids_noname|f__Avsunviroidae|g__Pelamoviroid	0.0028826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3831	0	0	0	0	0	0	0	0	0	0
k__Viroids|p__Viroids_noname|c__Viroids_noname|o__Viroids_noname|f__Avsunviroidae|g__Pelamoviroid|s__Peach_latent_mosaic_viroid	0.0028826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3831	0	0	0	0	0	0	0	0	0	0
k__Viroids|p__Viroids_noname|c__Viroids_noname|o__Viroids_noname|f__Avsunviroidae|g__Pelamoviroid|s__Peach_latent_mosaic_viroid|t__PRJNA14772	0.0028826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3831	0	0	0	0	0	0	0	0	0	0
k__Viroids|p__Viroids_noname|c__Viroids_noname|o__Viroids_noname|f__Pospiviroidae	0.0010722	0	0	0	0	0.0620748	0	0.837256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07811	0	0	0	0	0	0	0	0	0	0	0
k__Viroids|p__Viroids_noname|c__Viroids_noname|o__Viroids_noname|f__Pospiviroidae|g__Apscaviroid	0	0	0	0	0	0.0620748	0	0.837256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viroids|p__Viroids_noname|c__Viroids_noname|o__Viroids_noname|f__Pospiviroidae|g__Apscaviroid|s__Grapevine_yellow_speckle_viroid_1	0	0	0	0	0	0.0620748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viroids|p__Viroids_noname|c__Viroids_noname|o__Viroids_noname|f__Pospiviroidae|g__Apscaviroid|s__Grapevine_yellow_speckle_viroid_1|t__PRJNA14963	0	0	0	0	0	0.0620748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viroids|p__Viroids_noname|c__Viroids_noname|o__Viroids_noname|f__Pospiviroidae|g__Apscaviroid|s__Grapevine_yellow_speckle_viroid_2	0	0	0	0	0	0	0	0.837256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viroids|p__Viroids_noname|c__Viroids_noname|o__Viroids_noname|f__Pospiviroidae|g__Apscaviroid|s__Grapevine_yellow_speckle_viroid_2|t__PRJNA14764	0	0	0	0	0	0	0	0.837256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viroids|p__Viroids_noname|c__Viroids_noname|o__Viroids_noname|f__Pospiviroidae|g__Hostuviroid	0.0010722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07811	0	0	0	0	0	0	0	0	0	0	0
k__Viroids|p__Viroids_noname|c__Viroids_noname|o__Viroids_noname|f__Pospiviroidae|g__Hostuviroid|s__Hop_stunt_viroid	0.0010722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07811	0	0	0	0	0	0	0	0	0	0	0
k__Viroids|p__Viroids_noname|c__Viroids_noname|o__Viroids_noname|f__Pospiviroidae|g__Hostuviroid|s__Hop_stunt_viroid|t__PRJNA14720	0.0010722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07811	0	0	0	0	0	0	0	0	0	0	0
k__Viruses	0.861597	0.0957174	0.42639	0.0543672	0.123759	0.663835	0.137449	0.162744	0.0061721	0	0.512521	0.127499	0.779383	0	0.828623	0.934224	0.97274	0.0086942	0	0.0217662	0.989529	0.328777	0.815599	0.844289	0.0354752	1	0.574848	0.955441	0.0300997	0.0330187	0.744891	0.965896	0.428726	0.0522625	0.230867	0.266673	0.186296	0	0.0462896	0.0544401	0.702002	0.861839	0.00848	0.439747
k__Viruses|p__Viruses_noname	0.861597	0.0957174	0.42639	0.0543672	0.123759	0.663835	0.137449	0.162744	0.0061721	0	0.512521	0.127499	0.779383	0	0.828623	0.934224	0.97274	0.0086942	0	0.0217662	0.989529	0.328777	0.815599	0.844289	0.0354752	1	0.574848	0.955441	0.0300997	0.0330187	0.744891	0.965896	0.428726	0.0522625	0.230867	0.266673	0.186296	0	0.0462896	0.0544401	0.702002	0.861839	0.00848	0.439747
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.861597	0.0957174	0.42639	0.0543672	0.123759	0.663835	0.137449	0.162744	0.0061721	0	0.512521	0.127499	0.779383	0	0.828623	0.934224	0.97274	0.0086942	0	0.0217662	0.989529	0.328777	0.815599	0.844289	0.0354752	1	0.574848	0.955441	0.0300997	0.0330187	0.744891	0.965896	0.428726	0.0522625	0.230867	0.266673	0.186296	0	0.0462896	0.0544401	0.702002	0.861839	0.00848	0.439747
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Picornavirales	0	0	0	0	0	0	0	0	0	0	0	0.0322304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0330187	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Picornavirales|f__Secoviridae	0	0	0	0	0	0	0	0	0	0	0	0.0322304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0330187	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Picornavirales|f__Secoviridae|g__Nepovirus	0	0	0	0	0	0	0	0	0	0	0	0.0322304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0330187	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Picornavirales|f__Secoviridae|g__Nepovirus|s__Tobacco_ringspot_virus	0	0	0	0	0	0	0	0	0	0	0	0.0322304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Picornavirales|f__Secoviridae|g__Nepovirus|s__Tobacco_ringspot_virus|t__PRJNA14933	0	0	0	0	0	0	0	0	0	0	0	0.0322304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Picornavirales|f__Secoviridae|g__Nepovirus|s__Tomato_ringspot_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0330187	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Picornavirales|f__Secoviridae|g__Nepovirus|s__Tomato_ringspot_virus|t__PRJNA15300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0330187	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Tymovirales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002359	0	0	0	0	0	0	0	0.0008632	0	0	0	0	0	0	0	0.696983	0.965896	0.0016138	0	0	0	0.082528	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Tymovirales|f__Alphaflexiviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.696983	0.962787	0	0	0	0	0.082528	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.696983	0.962787	0	0	0	0	0.082528	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Pepino_mosaic_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.696983	0.962787	0	0	0	0	0.082528	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Tymovirales|f__Alphaflexiviridae|g__Potexvirus|s__Pepino_mosaic_virus|t__PRJNA15125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.696983	0.962787	0	0	0	0	0.082528	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Tymovirales|f__Betaflexiviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002359	0	0	0	0	0	0	0	0.0008632	0	0	0	0	0	0	0	0	0.0031091	0.0016138	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Tymovirales|f__Betaflexiviridae|g__Capillovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Tymovirales|f__Betaflexiviridae|g__Capillovirus|s__Cherry_virus_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Tymovirales|f__Betaflexiviridae|g__Capillovirus|s__Cherry_virus_A|t__PRJNA15080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Tymovirales|f__Betaflexiviridae|g__Trichovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008632	0	0	0	0	0	0	0	0	0.0031091	0.0016138	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Tymovirales|f__Betaflexiviridae|g__Trichovirus|s__Apple_chlorotic_leaf_spot_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008632	0	0	0	0	0	0	0	0	0.0031091	0.0016138	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Tymovirales|f__Betaflexiviridae|g__Trichovirus|s__Apple_chlorotic_leaf_spot_virus|t__PRJNA14658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008632	0	0	0	0	0	0	0	0	0.0031091	0.0016138	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname	0.861597	0.0957174	0.42639	0.0543672	0.123759	0.663835	0.137449	0.162744	0.0061721	0	0.512521	0.0952684	0.779383	0	0.826264	0.934224	0.97274	0.0086942	0	0.0217662	0.989529	0.328777	0.814736	0.844289	0.0354752	1	0.574848	0.955441	0.0300997	0	0.0479082	0	0.427113	0.0522625	0.230867	0.266673	0.103768	0	0.0462896	0.0544401	0.702002	0.861839	0.00848	0.439747
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Bromoviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112349	0	0	0	0	0.0136436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Bromoviridae|g__Ilarvirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112349	0	0	0	0	0.0136436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Bromoviridae|g__Ilarvirus|s__Apple_mosaic_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Bromoviridae|g__Ilarvirus|s__Apple_mosaic_virus|t__PRJNA14745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
